OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y,x,y
3214,FAMILY DOLLAR INC,26224,725 N MAIN ST,TOOELE,84074,Convenience Grocery,100,AddressPoints.AddressGrid,R75266,390010.101419748,4489077.44738674,390010.1014,4489077.4474
3215,FAMILY DOLLAR INC,26282,7260 W 3500 S,MAGNA,84044,Convenience Grocery,100,AddressPoints.AddressGrid,R75267,409999.80539586,4505657.07596568,409999.8054,4505657.076
3216,LOS FELIZ,,3874 W 3500 S STE A,WEST VALLEY CITY,84120,Grocery Store,100,AddressPoints.AddressGrid,R75283,416915.322664237,4505591.19652697,416915.3227,4505591.1965
3217,LA TIENDITA,,1255 W 500 N,SALT LAKE CITY,84116,Supermarket,100,AddressPoints.AddressGrid,R75398,421754.851013675,4514748.24359891,421754.851,4514748.2436
3218,EL MATE LATIN IMPORTS,,1095 N MAIN ST STE 2,LAYTON,84041,Specialty Grocery,100,AddressPoints.AddressGrid,R75400,417463.763422702,4547611.11985421,417463.7634,4547611.1199
3219,JALISCO MARKET LLC,,399 E STATE ST,AMERICAN FORK,84003,Grocery Store,100,Centerlines.StatewideRoads,R75526,433102.37867026,4469639.00822853,433102.3787,4469639.0082
3220,SPANISH TRAIL SUPPLY CO,,21 S MAIN,VEYO,84782,Convenience Grocery,90.9199981689453,Centerlines.StatewideRoads,R75528,261421.971127482,4135708.56467362,261421.9711,4135708.5647
3221,DOLLAR TREE,2630,262 E 12300 S,DRAPER,84020,Convenience Grocery,100,AddressPoints.AddressGrid,R75583,425151.303623268,4486466.21587246,425151.3036,4486466.2159
3222,M FLORES,,556 W 600 S,SALT LAKE CITY,84101,Grocery Store,100,AddressPoints.AddressGrid,R75725,423433.781269854,4512152.48651323,423433.7813,4512152.4865
3223,DOLLAR TREE,2601,9471 S 700 E,SANDY,84070,Convenience Grocery,100,AddressPoints.AddressGrid,R75785,426298.1446427,4492423.94745488,426298.1446,4492423.9475
3224,DOLLAR TREE,02608,783 N REDWOOD RD,SALT LAKE CITY,84116,Convenience Grocery,100,AddressPoints.AddressGrid,R75792,420713.135869507,4515383.35647186,420713.1359,4515383.3565
3225,DOLLAR TREE,2609,5686 S REDWOOD RD,TAYLORSVILLE,84123,Convenience Grocery,100,AddressPoints.AddressGrid,R75793,420335.616892342,4500082.91947958,420335.6169,4500082.9195
3226,DOLLAR TREE,2615,7202 S 1000 E,MIDVALE,84047,Convenience Grocery,100,AddressPoints.AddressGrid,R75794,427142.980225879,4497013.85927929,427142.9802,4497013.8593
3227,DOLLAR TREE,2642,8083 W 3500 S,MAGNA,84044,Convenience Grocery,100,AddressPoints.AddressGrid,R75795,408374.635379031,4505502.01843215,408374.6354,4505502.0184
3228,DOLLAR TREE,2652,389 W 1830 S STE 600,SALT LAKE CITY,84115,Convenience Grocery,100,AddressPoints.AddressGrid,R75796,423789.755777151,4509129.77998818,423789.7558,4509129.78
3229,DOLLAR TREE,2659,10457 S REDWOOD RD STE A,SOUTH JORDAN,84095,Convenience Grocery,100,AddressPoints.AddressGrid,R75797,420718.920507458,4490500.34998484,420718.9205,4490500.35
3230,DOLLAR TREE,2665,903 S MAIN,CEDAR CITY,84720,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R75798,317557.09341382,4170205.24593572,317557.0934,4170205.2459
3231,DOLLAR TREE,2670,812 E 200 S,SALT LAKE CITY,84102,Convenience Grocery,100,AddressPoints.AddressGrid,R75799,426769.895441705,4512995.25466263,426769.8954,4512995.2547
3232,DOLLAR TREE,2681,341 S RIVER RD,SAINT GEORGE,84790,Convenience Grocery,100,AddressPoints.AddressGrid,R75800,273048.926518544,4109264.495819,273048.9265,4109264.4958
3233,WALGREENS,9464,2090 E 9400 S,SANDY,84092,Convenience Grocery,100,AddressPoints.AddressGrid,R75879,429582.141384535,4492462.97809868,429582.1414,4492462.9781
3234,FAMILY DOLLAR INC,26141,3531 S HARRISON BLVD,OGDEN,84403,Convenience Grocery,100,AddressPoints.AddressGrid,R75886,420431.561134082,4561247.98964201,420431.5611,4561247.9896
3235,FAMILY DOLLAR INC,26628,39 W MAIN,DELTA,84624,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R76028,364206.293339971,4357032.2129735,364206.2933,4357032.213
3236,ANAYAS MARKET,,346 30TH ST,OGDEN,84401,Specialty Grocery,100,AddressPoints.AddressGrid,R76137,418489.683929672,4562565.92646915,418489.6839,4562565.9265
3237,DOLLAR TREE,3027,972 W 1150 S,BRIGHAM CITY,84302,Convenience Grocery,100,AddressPoints.AddressGrid,R76265,413738.463542993,4593228.64944072,413738.4635,4593228.6494
3238,NUTRITION & ETHNIC FOODS,,3197 S REDWOOD RD - 6,WEST VALLEY CITY,84119,Health Food,90.9199981689453,AddressPoints.AddressGrid,R76345,420738.160867624,4506102.82721866,420738.1609,4506102.8272
3239,FAMILY DOLLAR INC,26999,540 E MAIN ST,CASTLE DALE,84513,Convenience Grocery,100,AddressPoints.AddressGrid,R76400,499168.976142927,4340251.5212386,499168.9761,4340251.5212
3240,ROCKY MTN CHOCOLATE FACTORY,,776 N TERMINAL DR TERM 1,SALT LAKE CITY,84116,Retail,90.9199981689453,AddressPoints.AddressGrid,R76562,417136.371013394,4515394.93966987,417136.371,4515394.9397
3241,REAL FOODS MARKET,,420 W 800 N,OREM,84057,Grocery Store,100,AddressPoints.AddressGrid,R76595,440002.836003979,4462774.04428195,440002.836,4462774.0443
3242,DOLLAR TREE,3017,1930 W SUNSET BLVD STE 300,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R76620,266720.372495303,4111872.70623476,266720.3725,4111872.7062
3243,DOLLAR TREE,2949,1820 W HWY 40 -M,VERNAL,84078,Convenience Grocery,100,AddressPoints.AddressGrid,R76621,621680.424145389,4477600.32891074,621680.4241,4477600.3289
3244,DOLLAR TREE,3136,1182 S HWY 118,RICHFIELD,84701,Convenience Grocery,100,AddressPoints.AddressGrid,R76622,405464.461293358,4289766.54250503,405464.4613,4289766.5425
3245,DOLLAR TREE,3023,57 N 700 W - STE B,AMERICAN FORK,84003,Convenience Grocery,100,Centerlines.StatewideRoads,R76623,430582.652971253,4470027.68350896,430582.653,4470027.6835
3246,LDS BRIGHAM CITY BISHOPS,,571 W FOREST ST,BRIGHAM CITY,84302,Grocery Store,100,AddressPoints.AddressGrid,R76889,414479.071227197,4595903.12911436,414479.0712,4595903.1291
3247,FAMILY DOLLAR INC,26292,4653 W 6200 S,WEST JORDAN,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R76933,415345.284214888,4499073.40618278,415345.2842,4499073.4062
3248,FAMILY DOLLAR INC,27062,435 S MAIN ST,GUNNISON,84634,Convenience Grocery,100,AddressPoints.AddressGrid,R76934,429311.043039143,4333545.37166657,429311.043,4333545.3717
3249,7-11,,301 S FAIRWAY DR,KANAB,84741,Convenience Grocery,100,AddressPoints.AddressGrid,R76954,365390.215907378,4100721.73413896,365390.2159,4100721.7341
3250,TAY DO SUPERMARKET,,3825 S REDWOOD RD,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R76999,420712.042983636,4504639.82893511,420712.043,4504639.8289
3251,GOULDINGS STORE,,1000 MAIN ST,MONUMENT VALLEY,84536,Grocery Store,100,Centerlines.StatewideRoads,R77000,634237.617576658,4163726.17076535,634237.6176,4163726.1708
3252,BIG LOTS,4489,702 E STATE ST,AMERICAN FORK,84003,Convenience Grocery,100,Centerlines.StatewideRoads,R77023,433731.404585024,4469410.58929917,433731.4046,4469410.5893
3253,COSTCO WHOLESALE,735,573 W 100 N,WEST BOUNTIFUL,84087,Supermarket,100,AddressPoints.AddressGrid,R77071,424626.453885281,4526912.69679372,424626.4539,4526912.6968
3254,GNC,3956,1760 W 12600 S,RIVERTON,84065,Health Food,100,Centerlines.StatewideRoads,R77145,420383.783681637,4486169.70394162,420383.7837,4486169.7039
3255,FAMILY DOLLAR INC,27063,742 S MAIN ST,BLANDING,84511,Convenience Grocery,100,AddressPoints.AddressGrid,R77223,634230.498987126,4164148.66038993,634230.499,4164148.6604
3256,THESINCLAIR ,,625 N MAIN ST,HILDALE,84784,Convenience Grocery,,Manually Placed,R77610,322060,4096807,322060,4096807
3257,HOLLADAY HEALTH & NUTRITION,,5518 S VAN WINKLE EXPY,MURRAY,84124,Health Food,100,AddressPoints.AddressGrid,R77640,428047.082244099,4500386.00387958,428047.0822,4500386.0039
3258,MERCADO 5 DE MAYO,,389 S 600 E,PROVO,84606,Specialty Grocery,100,AddressPoints.AddressGrid,R77714,444901.261852464,4453330.36874757,444901.2619,4453330.3687
3259,FAMILY DOLLAR INC,26847,449 E  BLVD,WENDOVER,84083,Convenience Grocery,90.9199981689453,Centerlines.StatewideRoads,R77729,243590.747917218,4513037.28587312,243590.7479,4513037.2859
3260,WALGREENS,9974,420 S MAIN ST,SPRINGVILLE,84663,Convenience Grocery,100,AddressPoints.AddressGrid,R77731,447935.133912141,4445771.21827309,447935.1339,4445771.2183
3261,THEVILLAGE MARKET,,702 S MAIN ST,MOAB,84532,Grocery Store,100,AddressPoints.AddressGrid,R77822,626385.993923541,4269202.0014442,626385.9939,4269202.0014
3262,JADE MARKET LC,,353 W 200 S,SALT LAKE CITY,84101,Grocery Store,100,Centerlines.StatewideRoads,R77823,423939.711040212,4513045.47395833,423939.711,4513045.474
3263,PACIFIC SEAS,,1151 S REDWOOD RD STE - 107,SALT LAKE CITY,84104,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R78166,420766.930914139,4510753.7666254,420766.9309,4510753.7666
3264,DOLLAR GENERAL,10461,1060 W 300 N,CLEARFIELD,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R78225,412168.661769565,4552537.17413594,412168.6618,4552537.1741
3265,CARLS SUPER SAVER STORE,,3135 HARRISON BLVD,OGDEN,84403,Salvage Grocery,100,Centerlines.StatewideRoads,R78255,420460.964391232,4562180.33215406,420460.9644,4562180.3322
3266,WALGREENS,9681,102 N 1200 E,LEHI,84043,Convenience Grocery,100,AddressPoints.AddressGrid,R78263,429883.374143516,4471284.38832188,429883.3741,4471284.3883
3267,FENIX MARKET LLC,,4099 W 5415 S,KEARNS,84118,Grocery Store,100,Centerlines.StatewideRoads,R78457,416403.696088826,4500669.219803,416403.6961,4500669.2198
3268,FAMILY DOLLAR INC,27099,252 W MAIN ST,SANTAQUIN,84655,Convenience Grocery,100,AddressPoints.AddressGrid,R78609,432487.066833607,4425414.09581279,432487.0668,4425414.0958
3269,K & K AFRICAN MARKET LLC,,996 S REDWOOD RD -A,SALT LAKE CITY,84104,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R78764,420695.851566217,4511154.52857022,420695.8516,4511154.5286
3270,COSTCO WHOLESALE,733,198 N 1200 E,LEHI,84043,Supermarket,100,Centerlines.StatewideRoads,R78777,429731.54779734,4471433.11707686,429731.5478,4471433.1171
3271,GREEN TEA COMPANY,,10450 S STATE ST,SANDY,84070,Health Food,100,AddressPoints.AddressGrid,R78782,424228.831376945,4490571.82611299,424228.8314,4490571.8261
3272,FAMILY DOLLAR INC,27301,560 E MAIN ST,GRANTSVILLE,84029,Convenience Grocery,100,Centerlines.StatewideRoads,R78839,378226.307644306,4495298.32699551,378226.3076,4495298.327
3273,VINH LONG ORIENT MARKET,,119 W 7200 S,MIDVALE,84047,Specialty Grocery,100,AddressPoints.AddressGrid,R79028,424495.105710183,4496929.11537746,424495.1057,4496929.1154
3274,WALGREENS,10415,188 N MAIN ST,TOOELE,84074,Convenience Grocery,100,AddressPoints.AddressGrid,R79096,390089.37393117,4487819.14593063,390089.3739,4487819.1459
3275,JAPAN SAGE MARKET,,1515 S MAIN ST,SALT LAKE CITY,84115,Specialty Grocery,100,AddressPoints.AddressGrid,R79169,424793.02500627,4509899.05330305,424793.025,4509899.0533
3276,FABULOUS FREDDYS,,806 N BLUFF ST,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R79221,269121.540207583,4111566.67034679,269121.5402,4111566.6703
3277,ZULES CANDY STORE,,3952 W 3500 S,WEST VALLEY CITY,84120,Retail,100,AddressPoints.AddressGrid,R79330,416751.410666831,4505729.55448596,416751.4107,4505729.5545
3278,ANAYAS MARKET,,4122 S 4000 W,WEST VALLEY CITY,84120,Grocery Store,100,AddressPoints.AddressGrid,R79408,416590.944392393,4503883.02983349,416590.9444,4503883.0298
3279,HARMONS AT THE DISTRICT,86,11453 S PKWY PLAZA DR,SOUTH JORDAN,84095,Supermarket,100,AddressPoints.AddressGrid,R79416,417188.725119331,4488519.24722706,417188.7251,4488519.2472
3280,LOS PRIMOS MARKET,,45 W 500 N,LOGAN,84321,Grocery Store,100,AddressPoints.AddressGrid,R79444,430488.331719705,4621376.96919392,430488.3317,4621376.9692
3281,FOOD MART CHEVRON,,3140 S REDWOOD RD,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R79447,420609.715453086,4506211.41970006,420609.7155,4506211.4197
3282,LOS DOS COMPADRES MARKET,,330 E STATE ST,PLEASANT GROVE,84062,Grocery Store,100,Centerlines.StatewideRoads,R79477,437527.290565575,4467429.29837454,437527.2906,4467429.2984
3283,DOLLAR TREE,3522,1421 W TURF FARM WAY,PAYSON,84651,Convenience Grocery,100,AddressPoints.AddressGrid,R79596,435309.622101114,4431203.02873615,435309.6221,4431203.0287
3284,DOLLAR GENERAL,10677,667 MONROE BLVD,OGDEN,84404,Convenience Grocery,100,AddressPoints.AddressGrid,R79668,420037.892505837,4567197.60463256,420037.8925,4567197.6046
3285,WAL-MART SUPERCENTER,3848,2228 W 1700 S,SYRACUSE,84075,Supermarket,100,AddressPoints.AddressGrid,R79695,410232.673618954,4549275.12560525,410232.6736,4549275.1256
3286,SHIRLYNS NATURAL FOODS,,183 E 12300 S STE K1,DRAPER,84020,Health Food,100,AddressPoints.AddressGrid,R79721,424999.086200783,4486716.71645166,424999.0862,4486716.7165
3287,ALVEYS CANDIES,,1300 N MAIN ST,LOGAN,84321,Convenience Grocery,100,AddressPoints.AddressGrid,R79737,430808.275798558,4622991.12681937,430808.2758,4622991.1268
3288,DOLLAR TREE,3529,304 N MARKET PLACE DR,CENTERVILLE,84014,Convenience Grocery,100,AddressPoints.AddressGrid,R79744,425349.742460914,4530224.30804669,425349.7425,4530224.308
3289,LA CANTERA LLC,,3078 W 7800 S UNIT 1B,WEST JORDAN,84084,Grocery Store,100,AddressPoints.AddressGrid,R79818,418306.83089753,4495899.06696398,418306.8309,4495899.067
3290,GREEN TEA COMPANY,,6191 S STATE ST,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R79836,424965.130167176,4498756.06553905,424965.1302,4498756.0655
3291,MACEYS PROVIDENCE,0971,50 N HWY 165,PROVIDENCE,84332,Supermarket,100,AddressPoints.AddressGrid,R80020,430813.531396216,4617795.61700158,430813.5314,4617795.617
3292,CHEVRON TOP STOP C,,320 W 200 N,KAYSVILLE,84037,Convenience Grocery,100,AddressPoints.AddressGrid,R80044,420604.81486931,4543471.16376091,420604.8149,4543471.1638
3293,WAL-MART SUPERCENTER,5235,9151 S QUARRY BEND DR,SANDY,84094,Supermarket,,Manually Placed,R80077,427209,4493094,427209,4493094
3294,OCEAN MARKET,,115 W 9000 S,SANDY,84070,Supermarket,100,AddressPoints.AddressGrid,R80111,424281.575302045,4493275.98773154,424281.5753,4493275.9877
3295,ZION TRADING POST,,12120 W HIGHWAY 9,MOUNT CARMEL,84755,Convenience Grocery,,Manually Placed,R80127,350859,4121010,350859,4121010
3296,FAMILY DOLLAR INC,27399,835 S STATE ST,SALT LAKE CITY,84111,Convenience Grocery,100,Centerlines.StatewideRoads,R80229,425033.613192741,4511502.94623365,425033.6132,4511502.9462
3297,COSTCO WHOLESALE,622,3747 S 2700 W,WEST VALLEY CITY,84119,Supermarket,100,Centerlines.StatewideRoads,R80458,419070.477453464,4504856.82703231,419070.4775,4504856.827
3298,RANCHO MARKETS,,2470 S REDWOOD RD STE 100,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R80517,420565.944329814,4507831.42461297,420565.9443,4507831.4246
3299,CONOCO KEVINS,,1434 N 300 W,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R8053,356016.763510964,4239721.83667297,356016.7635,4239721.8367
3300,SINCLAIR- COLEMANS,,355 E 300 S,KANAB,84741,Convenience Grocery,100,Centerlines.StatewideRoads,R8056,364763.11200157,4100736.7632844,364763.112,4100736.7633
3301,SINCLAIR - ROGERS,,15 E STATE ST,ORDERVILLE,84758,Convenience Grocery,100,AddressPoints.AddressGrid,R8058,354744.122278465,4126786.56095431,354744.1223,4126786.561
3302,LDS NORTH LOGAN BISHOPS,,165 E 2200 N,NORTH LOGAN,84341,Grocery Store,100,AddressPoints.AddressGrid,R80756,431084.734157456,4624897.45390823,431084.7342,4624897.4539
3303,FAMILY DOLLAR INC,27608,920 N MAIN ST,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R80808,356505.666353185,4238899.34608116,356505.6664,4238899.3461
3304,DOLLAR TREE,3693,5647 S HARRISON BLVD,OGDEN,84403,Convenience Grocery,92.4300003051758,Centerlines.StatewideRoads,R80914,421128.570110258,4556991.11622528,421128.5701,4556991.1162
3305,DOLLAR GENERAL STORE,10985,385 N MAIN ST,NEPHI,84648,Convenience Grocery,100,AddressPoints.AddressGrid,R81035,428269.731636251,4396331.75542053,428269.7316,4396331.7554
3306,TARGET STORE T,,7779 S JORDAN LANDING BLVD,WEST JORDAN,84084,Grocery Store,100,AddressPoints.AddressGrid,R81048,416770.282091003,4495956.83677188,416770.2821,4495956.8368
3307,EL CENTENARIO MARKET,,2737 S REDWOOD RD,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R81072,420708.903547155,4507199.39548805,420708.9035,4507199.3955
3308,HFK`S POLYNESIAN FOOD STORE,,5490 S 4220 W,KEARNS,84118,Specialty Grocery,100,AddressPoints.AddressGrid,R81104,416118.226006535,4500579.6952767,416118.226,4500579.6953
3309,FAMILY CONNECTION,,875 E HWY 193,LAYTON,84041,Salvage Grocery,100,Centerlines.StatewideRoads,R81108,420270.582227372,4550577.08365209,420270.5822,4550577.0837
3310,SOUTHWAY TRADING LLC,,651 S MAIN,BLANDING,84511,Grocery Store,90.9199981689453,Centerlines.StatewideRoads,R81175,634274.880362063,4164305.91732066,634274.8804,4164305.9173
3311,FAMILY DOLLAR INC,27555,1085 S HIGHWAY 89,MOUNT PLEASANT,84647,Convenience Grocery,93.3399963378906,Centerlines.StatewideRoads,R81176,445934.836751317,4348772.68184789,445934.8368,4348772.6818
3312,KWICK STOP,2,630 21ST ST,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R81238,419232.414736109,4564635.8175026,419232.4147,4564635.8175
3313,MANZANITA MARKET,,1437 W 1000 N,SALT LAKE CITY,84116,Convenience Grocery,100,Centerlines.StatewideRoads,R81245,421341.162606025,4515967.59485307,421341.1626,4515967.5949
3314,IKEA,,67 W IKEA WAY,DRAPER,84020,Convenience Grocery,100,AddressPoints.AddressGrid,R81734,424326.75255873,4484579.84613258,424326.7526,4484579.8461
3315,TIGER MART,,2717 WASHINGTON BLVD,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R81791,418618.811527747,4563188.3493361,418618.8115,4563188.3493
3316,WAL-MART SUPERCENTER,3366,221 W PARRISH LN,CENTERVILLE,84014,Supermarket,100,AddressPoints.AddressGrid,R81848,425589.084466553,4530201.26694967,425589.0845,4530201.2669
3317,LA PEQUENITA MARKET,,1106 S STATE ST,OREM,84097,Specialty Grocery,100,AddressPoints.AddressGrid,R82091,441638.565943518,4458716.19385007,441638.5659,4458716.1939
3318,HANDY PANTRY,,1252 W 400 S,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R82115,421734.204520096,4512621.85663091,421734.2045,4512621.8566
3319,DOLLAR GENERAL STORE,10984,835 S HWY 191,MOAB,84532,Convenience Grocery,100,Centerlines.StatewideRoads,R82305,626642.436991854,4268970.7723396,626642.437,4268970.7723
3320,OVERSEAS GROCERY,,1465 S STATE ST - 8,SALT LAKE CITY,84115,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R82406,425050.70243473,4509995.44305241,425050.7024,4509995.4431
3321,DOLLAR GENERAL STORE,11120,454 E MAIN ST,PRICE,84501,Convenience Grocery,100,AddressPoints.AddressGrid,R82615,516966.504206059,4383281.11796694,516966.5042,4383281.118
3322,DOLLAR TREE,03696,7046 S REDWOOD RD,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R82698,420474.065345071,4497352.27800209,420474.0653,4497352.278
3323,DOLLAR GENERAL,11114,175 E MAIN ST,DELTA,84624,Convenience Grocery,100,Centerlines.StatewideRoads,R82713,364656.781525375,4357067.89485832,364656.7815,4357067.8949
3324,TARGET STORE T,,11525 S PKWY PLAZA DR,SOUTH JORDAN,84095,Grocery Store,100,AddressPoints.AddressGrid,R82715,417186.226100047,4488375.32738392,417186.2261,4488375.3274
3325,GOOD EARTH NATURAL FOODS,,336 W MAIN ST,AMERICAN FORK,84003,Grocery Store,100,AddressPoints.AddressGrid,R82861,431467.4251996,4469948.35970889,431467.4252,4469948.3597
3326,ERMANOS,,1500 W 3500 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R82868,421015.65642394,4505619.27742889,421015.6564,4505619.2774
3327,JUNCTION GENERAL STORE LLC,,70 S MAIN,JUNCTION,84740,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R82884,393215.904613919,4232700.50438474,393215.9046,4232700.5044
3328,WALGREENS,11150,850 S STATE ST,OREM,84097,Convenience Grocery,100,AddressPoints.AddressGrid,R82957,441432.525632175,4459262.60894109,441432.5256,4459262.6089
3329,WALGREENS,11523,560 S MAIN ST,HEBER CITY,84032,Convenience Grocery,100,Centerlines.StatewideRoads,R82959,464943.276317131,4483419.62081201,464943.2763,4483419.6208
3330,HEALTHY ME HEALTH FOODS LLC,,1735 E SKYLINE DR STE 2,SOUTH OGDEN,84405,Health Food,100,AddressPoints.AddressGrid,R82969,421382.023788592,4555966.61519229,421382.0238,4555966.6152
3331,DOLLAR TREE,3861,885 S MAIN ST,SMITHFIELD,84335,Convenience Grocery,100,AddressPoints.AddressGrid,R83053,430742.354593503,4630023.83347392,430742.3546,4630023.8335
3332,RANCHO MARKETS,,4071 W 5415 S,KEARNS,84118,Supermarket,100,AddressPoints.AddressGrid,R83056,416426.23187349,4500602.79902322,416426.2319,4500602.799
3333,WALGREENS,10820,2555 N 400 E,NORTH OGDEN,84414,Convenience Grocery,100,Centerlines.StatewideRoads,R83427,418889.083103742,4572972.94077299,418889.0831,4572972.9408
3334,WALGREENS,11524,5627 W 13400 S,HERRIMAN,84065,Convenience Grocery,100,AddressPoints.AddressGrid,R83728,413148.583615183,4484591.97925406,413148.5836,4484591.9793
3335,DOLLAR TREE,3779,4934 S 900 W STE A,RIVERDALE,84405,Convenience Grocery,100,Centerlines.StatewideRoads,R83826,416170.507276607,4558508.39962412,416170.5073,4558508.3996
3336,WALGREENS,11337,1948 W CROSS HOLLOW RD,CEDAR CITY,84720,Convenience Grocery,100,Centerlines.StatewideRoads,R83996,315798.692941632,4169708.57320063,315798.6929,4169708.5732
3337,HAWAIIAN HUT,,1810 W 3500 S,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R84107,420502.403806082,4505538.5430956,420502.4038,4505538.5431
3338,HARMONS BANGERTER CROSSING,16,125 E 13800 S,DRAPER,84020,Supermarket,100,AddressPoints.AddressGrid,R84142,424809.996062017,4483836.81600071,424809.9961,4483836.816
3339,WAL-MART SUPERCENTER,3620,13502 S HAMILTON VIEW RD,RIVERTON,84065,Supermarket,100,AddressPoints.AddressGrid,R84144,417167.201532633,4484313.05668116,417167.2015,4484313.0567
3340,WALGREENS,11734,1315 N STATE ST,PROVO,84604,Convenience Grocery,100,AddressPoints.AddressGrid,R84178,443132.540928492,4455900.62748329,443132.5409,4455900.6275
3341,GRANGER COMMUNITY CHURCH,,3232 W 4100 S,WEST VALLEY CITY,84119,Salvage Grocery,100,AddressPoints.AddressGrid,R84254,418187.205141578,4503967.4256825,418187.2051,4503967.4257
3342,SUNRISE SOLUTIONS,,4130 S REDWOOD RD,TAYLORSVILLE,84123,Health Food,100,AddressPoints.AddressGrid,R84255,420614.14268502,4503806.60439418,420614.1427,4503806.6044
3343,WALGREENS,12639,4690 HOLLADAY BLVD,SALT LAKE CITY,84117,Convenience Grocery,100,AddressPoints.AddressGrid,R84436,430340.263086894,4502218.90574449,430340.2631,4502218.9057
3344,WALGREENS,10104,1410 N REDWOOD RD,SARATOGA SPRINGS,84045,Convenience Grocery,100,AddressPoints.AddressGrid,R84605,422298.091862935,4471222.22608733,422298.0919,4471222.2261
3345,QUETZAL IMPORTS,,580 W 500 N,SALT LAKE CITY,84116,Convenience Grocery,100,AddressPoints.AddressGrid,R84610,423385.924006416,4514780.71692748,423385.924,4514780.7169
3346,DOLLAR TREE,3869,1107 W 1700 S,SYRACUSE,84075,Convenience Grocery,100,Centerlines.StatewideRoads,R84737,411968.082113217,4549168.17045711,411968.0821,4549168.1705
3347,MINIATURE MARKET EXPRESS,,310 E 3900 S,SALT LAKE CITY,84107,Convenience Grocery,100,AddressPoints.AddressGrid,R84987,425439.143309543,4504353.21439478,425439.1433,4504353.2144
3348,SPROUTS FARMERS MARKET,,6284 S STATE ST,MURRAY,84107,Supermarket,100,AddressPoints.AddressGrid,R85141,424714.274574085,4498565.25601933,424714.2746,4498565.256
3349,LEEDS MARKET,,261 N MAIN,LEEDS,84746,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R85150,290780.55425979,4124089.31166486,290780.5543,4124089.3117
3350,EL MEXICANO MARKET,,560 N STATE ST,OREM,84057,Supermarket,100,Centerlines.StatewideRoads,R85282,440572.379823081,4462124.3548956,440572.3798,4462124.3549
3351,SAMS CLUB,4718,11278 S JORDAN GATEWAY,SOUTH JORDAN,84095,Supermarket,100,AddressPoints.AddressGrid,R85284,423692.662961089,4488893.64765091,423692.663,4488893.6477
3352,WALGREENS,10731,2330 E FORT UNION BLVD,COTTONWOOD HEIGHTS,84121,Convenience Grocery,100,AddressPoints.AddressGrid,R85479,430291.591379846,4497301.3091464,430291.5914,4497301.3091
3353,SPROUTS FARMERS MARKET,,1375 S STATE ST,OREM,84097,Supermarket,100,Centerlines.StatewideRoads,R85649,441865.077839744,4458176.16671644,441865.0778,4458176.1667
3354,DOLLAR TREE,3879,4 S HWY 165,PROVIDENCE,84332,Convenience Grocery,100,AddressPoints.AddressGrid,R85650,430793.532280891,4617694.34755161,430793.5323,4617694.3476
3355,GNC,1786,2885 S 5600 W STE E,WEST VALLEY CITY,84120,Health Food,100,AddressPoints.AddressGrid,R85695,413462.673445519,4506809.21434911,413462.6734,4506809.2143
3356,WALGREENS,11673,1235 W STATE ST,HURRICANE,84737,Convenience Grocery,100,AddressPoints.AddressGrid,R85697,294842.532598179,4116896.25011277,294842.5326,4116896.2501
3357,CASH N CARRY,,8750 S 700 E,SANDY,84070,Specialty Grocery,100,AddressPoints.AddressGrid,R85762,426150.855648216,4493892.17349186,426150.8556,4493892.1735
3358,EL CENTRO DE OREM,,845 N 100 W STE 108,OREM,84057,Grocery Store,100,AddressPoints.AddressGrid,R85920,440619.815324743,4462700.91838342,440619.8153,4462700.9184
3359,SMITHS MARKET PLACE,119,1550 E 3500 N,LEHI,84043,Supermarket,100,Centerlines.StatewideRoads,R86046,430066.437635609,4475993.28773766,430066.4376,4475993.2877
